compound_id	compound_name	compound_unii
10318	NELIVAPTAN	3TY57MQ4OA
10319	NIRAXOSTAT	246FR6022S
10320	OBETICHOLIC ACID	0462Z4S4OZ
10321	OLCEGEPANT	WOA5J8TX6M
10322	OPROZOMIB	MZ37792Y8J
10323	ORANTINIB	9RL37ZZ665
10324	P-276-00	9EK26WE8QN
10325	PACRITINIB	G22N65IL3O
10328	PICLIDENOSON	30679UMI0N
10329	PIMAVANSERIN	JZ963P0DIK
10330	PINOMETOSTAT	8V9YR09EF3
10332	PRELADENANT	950O97NUPO
10336	RALIMETINIB	73I34XW4HD
10341	ROCILETINIB	72AH61702G
10342	SACUBITRILAT	SPI5PBF81S
10344	SEMAGACESTAT	3YN0602W4W
10345	SENICAPOC	TS6G201A6Q
10346	SILMITASERTIB	C6RWP0N0L2
10348	SOTRASTAURIN	7I279E1NZ8
10349	SUMANIROLE	3E93IV1U45
10350	TANDUTINIB	E1IO3ICJ9A
10352	TARENFLURBIL	501W00OOWA
10353	TEBANICLINE	9KX8NKV538
10354	TENAPANOR	WYD79216A6
10355	TIDEGLUSIB	Q747Y6TT42
10358	TIPIRACIL	NGO10K751P
10359	TOZASERTIB	234335M86K
10362	VENETOCLAX	N54AIC43PW
10363	VICRIVIROC	TL515DW4QS
10365	VOLINANSERIN	EW71EE171J
10366	18F-BETA-CIT-FP	NT4P0L3OCX
10374	ALANYL GLUTAMINE	U5JDO2770Z
10379	BICYCLOL	9734122TH2
10380	BIFENDATE	0G32E321W1
10393	ESOMEPRAZOLE	N3PA6559FT
10400	INDENOLOL HYDROCHLORIDE	2VLW0IV0ZQ
10404	IPRAGLIFLOZIN L-PROLINE	M6N3GK48A4
10406	KINETIN	P39Y9652YJ
10409	METADOXINE	EJQ7M98H5J
10410	METHYLINOSITOL	TF9HZN9T0M
10427	POLYDATIN	XM261C37CQ
10723	1-(2-DEOXY-2-FLUORO-β-D-ARABINOFURANOSYL)URACIL	K7386OMP29
12434	11-NOR-9-CARBOXY-δ9-TETRAHYDROCANNABINOL	4TPC9E4A32
12482	12-OXOLITHOCHOLIC ACID	57668172Z5
17717	3'-HYDROXYBUTYL (3R)-3-HYDROXYBUTANOATE, (3'R)-	X587FW0372
18005	4-AMINO-3-PHENYLBUTYRIC ACID	T2M58D6LA8
18516	4-METHYLAMPHETAMINE	9E273KL7HS
19004	4SC-202	264ARM7UXX
20066	8-HYDROXYQUINOLINE CITRATE	K522O2O40B
20304	A-77003	BER06U740R
20515	ACETYL SULFAMETHOXYPYRIDAZINE	7X8MDV4S8A
20536	ACETYLCARNITINE, (±)-	07OP6H4V4A
20538	ACETYLCYSTEINE	WYQ7N0BPYC
20558	ACETYLSTROPHANTHIDIN	JG33H36364
20683	ACTEOSIDE	3TGX09BD5B
20719	ADENOSINE PHOSPHATE DIPOTASSIUM	225M14T7DD
20722	ADH-1	B058ME29VU
20782	AG-013958	BK72RP7F7D
20842	AL-3818	A3749M6582
21072	ALOESIN	Y27M69Y8ES
21084	ALPHA-ARBUTIN	72VUP07IT5
21096	LEVOMETHADYL ACETATE HYDROCHLORIDE	B54CW5KG52
21284	AMG-487	355CGR2CBL
21551	AMOPYROQUINE	SV6L22Y9QF
21589	AMSACRINE GLUCONATE	M4P91439UZ
21592	AMYDRICAINE	1801659K6K
21616	AN-9	55VNK5440P
21634	ANDROGRAPHOLIDE	410105JHGR
21705	ANISODAMINE	01343Q8EL8
21819	APD-668	JC77BCH2AP
21842	APOCYNIN	B6J7B9UDTR
21851	APR-246	Z41TGB4080
21859	APTO-253	WB59MRW00U
21868	AR-42	E0GG29V0AQ
21878	ARABINOSE, L-	B40ROO395Z
21913	ARCTIGENIN	U76MR9VS6M
21984	ARQ-621	UU55190C8S
22065	ASP-3026	HP4L6MXF10
22117	AT-13148	A49037RP1E
22158	ATSM CU-64	SW5KMQ68KN
22178	AV-412	41OXH4FE7B
22179	AV-608	987K1SBI71
22186	AVENANTHRAMIDE A	G1I8LE060C
22196	AVL-3288	VA80VAX4WF
22255	AZD-2066	MQ908Y1ZB2
22269	AZD-8330	G4990BOZ66
22275	AZELASTINE, (R)-	434T9969GH
22277	AZELNIDIPINE, (R)-	0089IC5K88
22278	AZELNIDIPINE, (S)-	368RN01P1M
22297	AZODICARBONAMIDE	56Z28B9C8O
22302	AZOSULFAMIDE	Z69KWU34JE
22334	BACLOFEN, (S)-	3OHN4989XM
22342	BAICALEIN	49QAH60606
22343	BAICALIN	347Q89U4M5
22347	BAKUCHIOL	OT12HJU3AR
22349	BALAGLITAZONE, (R)-	2U9J272649
22350	BALAGLITAZONE, (S)-	KPK1FF8WC4
22492	BCX-4430	OLF97F86A7
22513	BECLOMETHASONE 17-MONOPROPIONATE	5BGA9FD55H
22772	BENZOQUINONIUM	T91WJ82JOZ
22875	BENZYLDIMETHYL(2-(2-((4-(1,1,3,3-TETRAMETHYLBUTYL)-O-TOLYL)OXY)ETHOXY)ETHYL)AMMONIUM	NJX1653L36
22924	BERGAPTEN	4FVK84C92X
22989	BETANAPHTHOL	P2Z71CIK5H
22994	BETAXOLOL, (R)-	759O83814X
23004	BETULIN	6W70HN7X7O
23016	BI-224436	99A996378Y
23017	BI-671800	721F767LHB
23055	BIIB-024	ZN90E4027M
23067	BILOBALIDE	M81D2O8H7U
23295	BISOPROLOL	Y41JS2NL6U
23428	BMS-906024	DRL23N424R
23633	BUFALIN	U549S98QLW
23835	BUTYLPARABEN SODIUM	MAR76J77VS
23836	BUTYLPHENAMIDE	4Q9N876YAJ
23874	C-1311	MZ4Y5H4OAB
23928	CALCIMYCIN	37H9VM9WZL
24001	CALCIUM CYCLAMATE ANHYDROUS	X12LMJ1WYL
24093	CALCIUM SALICYLATE	0841QCS0DK
24149	CAMPHOR (SYNTHETIC)	5TJD82A1ET
24251	CAPTOPRIL	9G64RSX1XD
24421	CBL-0137	8XKR07H9ER
24461	CEFIXIME ANHYDROUS	XZ7BG04GJX
24466	CEFOTAXIME	N2GI8B1GK7
24470	CEFTAZIDIME ANHYDROUS	DZR1ENT301
24472	CEFTRIAXONE	75J73V1629
24490	CEP-37440	O3MNS8782H
24625	CEVADINE	ERQ7M6C50B
24647	CGM-097	4UF6MSL0ZH
24729	CHLORAL	FLI06WS32H
24751	CHLORAZEPAM	R14J9HX8JT
24835	CHLOROGENIC ACID	318ADP12RI
24953	CHOLESTERYL SUCCINATE	T3J4KS4201
25061	CHS-828	8LAP87DNSZ
25077	CI-966	MGZ24EM59L
25132	CINCHONINE	V43X79NZCD
25158	CINNAMTANNIN B1	H1059K9GIN
25182	CINOBUFAGIN	T9PSN4R8IR
25183	CINOBUFOTALIN	L0QBZ37386
25327	CLOZAPINE	J60AR2IKIC
25340	CO-102862	0KN11H90GF
25500	CORDYCEPIN	GZ8VF4M2J8
25531	CORYDALINE	08N392L8VX
25622	CP1-1189	9JX1L8VH4Z
25624	CPI-0610	U4017GUQ06
25673	CRS-3123	2P987FW4E8
25717	CUCURBITACIN I	SHQ47990PH
25718	CUDC-101	1A7Y9MP123
25719	CUDC-305	0V278OKN9G
25720	CUDC-907	3S9RX35S5X
25845	CX-5461	3R4C5YLB9I
25913	CYCLOCUMAROL	725P8AW50M
26044	CYCLOVIROBUXINE D	51GY352868
26104	CYTOCHALASIN B	3CHI920QS7
26111	CYVERINE	XN4L2RKV9Q
26161	D&C RED NO. 17	ND733RX3JN
26554	DBPR-108	E329HG23ZT
26558	PIFLUFOLASTAT	82VH67YON8
26580	DEANOL	2N6K9DRA24
26583	DEBIO-1347	NR9ZYH80Z8
26730	DELTAMETHRIN	2JTS8R821G
26736	DEMETHOXYCURCUMIN	W2F8059T80
26781	DEOXYSPERGUALIN	57F9XM233R
26788	DERMORPHIN	2SEC01B703
26949	DEXANABINOL	R6VT8U5372
26951	DEXTRAMYCIN	U0PWV2Z3IW
27336	DIDOX	L106XFV0RQ
27432	DIETHYLAMINE SALICYLATE	5V7PT38BJU
27670	DIHYDROMYRICETIN	KD8QND6427
27846	DIMETHINDENE MALEATE, (+)-	J43ZL3WTLN
27947	DIMETHYL SULFONE	9H4PO4Z4FT
27980	DIMETHYLCURCUMIN	D60XLY608D
28424	DISODIUM AZELATE	0P4H8NH3UJ
28748	DOV-216303	06S4712H0T
28763	DOXYCYCLINE	N12000U13O
28828	E-7449	9X5A2QIA7C
28832	E7107	R60DZX1E2N
28856	ECHINACOSIDE	I04O1DT48T
28885	EFLORNITHINE	ZQN1G5V6SR
28908	ELCOMETRINE	9AMX4Q13CC
28913	ELLIPTICINE	117VLW7484
28981	ENDOXIFEN	46AF8680RC
29027	EPICATECHIN	34PHS7TU43
29094	EQUILIN SULFATE	D507VOE6VN
29156	ERGOSTEROL	Z30RAY509F
29220	ESTRADIOL 17-PIVALATE	I12U06L6S4
29254	ETHACIZINE HYDROCHLORIDE	260059T81O
29493	ETHYL FERULATE	5B8915UELW
29496	ETHYL FUMARATE	Y3W849NG2N
29736	ETHYLHEXYLGLYCERIN	147D247K3P
29794	ETOMIDATE HYDROCHLORIDE	ZUM3W5027S
29803	EUCAINE	7X49L994AY
29818	EUPATILIN	4D58O05490
29864	FAMOTIDINE	5QZO15J2Z8
30187	FLUDROCORTISONE HEMISUCCINATE	MS1UFS6FAB
30199	FLUMATINIB	R4009Y24AI
30219	FLUOCINOLONE ACETONIDE	0CD5FD6S2M
30263	FLUOROCHOLINE	6029HGL0QP
30264	FLUOROCYCLOPENTENYLCYTOSINE	0Z4A82I0JO
30356	FLUVOXAMINE MALEATE	5LGN83G74V
30402	FOSFESTROL SODIUM	G9I1882VSD
30642	GASTRODIN	5YS9U2W3RQ
30647	GDC-0349	579255I6O9
30649	GDC-0623	HW67545I4Q
30651	GDC-0917	KWH46ZDG32
30652	GDC-0994	R6AXV96CRH
30684	GENTIOPICRIN	0WE09Z21RC
30692	GENZ-644282	717I541I2R
30741	GGTI-2418	M67G28K74K
30750	GINKGOLIDE B	DF149B9460
30759	GIT-027	AKT814N13R
30763	GITOXIN	VOR2TD6SO4
30774	GLAUCARUBIN	EH6H7VS52J
30786	GLUCARIC ACID	QLZ991V4A2
30797	GLUCOSULFONE	JX8G4WPC8D
30872	GLYCERYL 1-NITRATE	212452MD4J
31001	GLYCITIN	G2S44P62XC
31147	GS-9851	3S5S1851OV
31151	GSK-1059615	07YMO87363
31161	GSK-2256294	L33EX3XR0T
31164	GSK-2636771	DW94IAT0LS
31167	GSK-2879552	GT77Z6Y09Z
31383	(R)-BAMBUTEROL HYDROCHLORIDE	U44CBZ5I3E
31674	HIGENAMINE	TBV5O16GAP
31699	HM-30181	K4I4I996O4
31702	HMN-214	94E9UR0RFR
31749	HONOKIOL	11513CCO0N
31756	HSP-990	E0WBA7B62L
31779	HYDRASTININE	V1I0L48X6E
31798	HYDROCODONE	6YKS4Y3WQ7
31800	HYDROCORTISONE TEBUTATE	FXJ67LWZ4S
31831	HYDROMORPHONE HYDROCHLORIDE	L960UP2KRW
31834	HYDROQUINIDINE	8P68XPY4HG
31836	HYDROQUININE	31J3Q51T6L
31969	HYDROXYRESVERATROL	6V071CP5CR
31996	HYODEOXYCHOLIC ACID	7A33Y6EHYK
32045	ICI-118551	46OL1UC10R
32062	IDAZOXAN, (-)-	4M0GQ8Z17B
32063	IDAZOXAN, (+)-	TVQ8F94ARF
32101	IMD-0354	76145IS906
32145	INCB-8761	3M2595V4KT
32166	INDIMITECAN	V5T7S4HP8A
32169	INDIRUBIN	V86L8P74GI
32199	INDOBUFEN, (S)-	58LEO57GJB
32216	INDOTECAN	BTA69L5M8D
32230	INOSITOL HEXANITRATE	686T63H73D
32289	IODOPROPYNYL BUTYLCARBAMATE	603P14DHEB
32307	IOWH-032	8Y3GDT6YWV
32308	IOXAGLIC ACID	Z40X7EI2AF
32494	ISOBUTYLPARABEN	0QQJ25X58G
32789	ISOQUERCETIN	6HN2PC637T
32843	ISOSTEVIOL	091QB7QO95
32949	JNJ-38877605	15UDG410PN
33041	KAVAIN	W1ES06373M
33115	KW-2478	QY50S617NM
33464	LEUCOVORIN	Q573I9DVLP
33468	LEUKOTRIENE D4	5FNY4416UE
33502	LEVOVIRIN	ZGF0S6S33Q
33538	LIGUSTRAZINE	V80F4IA5XG
33566	LINALOOL, (+)-	F4VNO44C09
33624	LIQUIRITIGENIN	T194LKP9W6
33779	LTX-315	75FBL12IZ7
33789	LUMEFANTRINE, (-)-	01NP22J3SV
33819	LUTEOLIN	KUX1ZNC9J2
33839	LY-2334737	YLR364XYSA
33848	LY-3009120	1GDT36RARO
33850	LY-3023414	C88817F47Y
33851	LY-3039478	923X28214S
34147	MAJANTOL	7S411YY2VY
34187	MALVIDIN 3-GLUCOSIDE	B34F52D7NB
34252	MANGIFERIN	1M84LD0UMD
34256	MANIDIPINE, (R)-	R803FSR459
34257	MANIDIPINE, (S)-	M40WCZ5X76
34265	MANOALIDE	E1DK0157K9
34280	MATRINE	N390W430AC
34353	MECLIZINE HYDROCHLORIDE	HDP7W44CIO
34497	MEPHENESIN CARBAMATE	PAD6SXB23N
34502	MEPIPERPHENIDOL	8I07J24F45
34523	MERCUMATILIN	8F267D5WDT
34561	MERTANSINE	DDZ29HGH0E
34661	METHAMPHETAMINE SACCHARATE	K2J544L5HP
34736	METHOXYAMINE	9TZH4WY30J
34738	METHOXYCHLOR	RIA79UD69L
34755	METHOXYMETHYL SALICYLATE	JLO907D86Z
35227	METHYLEPHEDRINE, (±)-	SHS9PGQ2LS
35233	METHYLHEXANEAMINE	X49C572YQO
35337	MG-516	CWG62Q1VTB
35340	MGL-3196	RE0V0T1ES0
35399	MK-0557	HVE36P8422
35409	MK-2048	LJ8U884TM5
35411	MK-3207	5C44M1QYCC
35423	MK-8033	350H6PBQ5Q
35424	MK-912	UT87RB8I1V
35430	MLN-7243	V9GGV0YCDI
35563	MONOPOTASSIUM GLUTAMATE ANHYDROUS	GQ82EXX32T
35577	ANHYDROUS CITRIC ACID	XF417D3PSL
35845	N-(1,3-BIS(HYDROXYMETHYL)-2,5-DIOXO-4-IMIDAZOLIDINYL)-N,N'-BIS(HYDROXYMETHYL)UREA	N9VX1IBW6K
36065	N-6022	80LIU5P95D
36710	N,N-DIMETHYLACETAMIDE	JCV5VDB3HY
36941	NAPHTHOQUINE	TRY8UD4E2H
36966	NB-001	J89QT81NBQ
36973	NCX-4016	EH04H13L6B
37453	NSC-350625	9U35A31JAI
37458	NSI-189	YVE9U408ZL
37797	DAROLUTAMIDE	X05U0N2RCO
37826	α-ARTEETHER	R6TF0B136Q
37828	α-ASARONE	DQY9PNE5FK
38473	ORG-28611	1U7V49NTQG
38523	OSI-027	25MKH1SZ0M
38525	OSI-930	G1PEG5Q9Y2
38538	OTS-167	VY778IXU5T
38608	OXOTHIAZOLIDINECARBOXYLIC ACID	X7063P804E
38624	OXYMATRINE	85U4C366QS
38977	PALOMID 529	XV9409EWG4
39035	PARTHENOLIDE	2RDB26I5ZB
39081	PD-153035	TC62B68RSL
39159	PENICILLIN G ALUMINUM	1C87B1N51X
39162	PENICILLIN G HYDRABAMINE	667Y1107D3
39300	PENTHIENATE	6LCT38OJV9
39326	PEONIFLORIN	21AIQ4EV64
39385	PERILLYL ALCOHOL	319R5C7293
39388	PERINDOPRIL ARGININE	TFT5IM1KGB
39390	PERINDOPRILAT	2UV6ZNQ92K
39411	PERMETHRIN	509F88P9SZ
39464	PF-03654746	G3QE979K1X
39468	PF-03814735	6V5T4O5758
39469	PF-03882845	34ZKU73FU3
39473	PF-04217903	CYJ9ATV1IJ
39476	PF-04447943	7N969W8Y4O
39483	PF-04991532	AJ212MS2O2
39484	PF-04995274	XI179PG9LV
39496	PF-4455242	W2XT1FW9V4
39502	PF-915275	388927163B
39509	PHA-793887	MKS45S912B
39531	PHENAZEPAM	3DSB43090Z
39683	PHENYLISOHEXANOL	M56178H183
39758	PHOSPHOCREATINE	020IUV4N33
39837	PHYTONADIONE, (Z)-(+/-)-	222Q5Y8X26
39846	PICAMILON	0S5N9SEK4N
39864	PICOTAMIDE	654G2VCI4Q
39996	PIPERAZINE TARTRATE	SM51XZC901
40001	PIPERIDINE	67I85E138Y
40061	PK-11195 C-11, R-	GF8YTI2N67
40105	PNU-142633	B54P1BQ73L
40616	PROPOXYPHENE NAPSYLATE	38M219L1OJ
40781	PROTOVERATRINE A	XP343X1HJU
40782	PROTOVERATRINE B	AK816144R9
40814	PSEUDOHYPERICIN	MQ0U4663ZO
40860	PTEROSTILBENE	26R60S6A5I
40862	PU-H71	06IVK87M04
40979	PYRIPROXYFEN	3Q9VOR705O
40991	PYROGALLOL	01Y4A2QXY0
41037	Q-203	55G92WGH3X
41046	QUATERNIUM-15 CIS-FORM	LIT014L4RH
41113	QUININE	A7V27PHC7A
41116	QUININE HYPOPHOSPHITE	9GXO2WE49Z
41427	RO-4987655	I3733P75ML
41431	RO-5045337	Q8MI0X869M
41461	ROSMARINIC ACID	MQE6XG29YI
41537	RUTECARPINE	8XZV289PRY
41631	SALICIN	4649620TBZ
41695	SAR-405838	8570LZ3RCA
41699	SARCOSINE	Z711V88R5F
41853	SELFOTEL, (-)-	EP2J4A2LB0
41911	SESAMIN	S7946O4P76
41913	SESAMIN, (±)-	FY3S29JVC9
41924	SHIKONIN	3IK6592UBW
42037	SNX-5422	BF52J69Q8T
42137	SODIUM 3,4-DIMETHYLPHENYLGLYOXYLATE	25K35WQ32Q
42196	SODIUM ARSANILATE	UC2409302Q
42275	CLOFIBRIC ACID	53PF01Q249
42362	IOPANOIC ACID	FE9794P71J
42436	SALICYLIC ACID	O414PZ4LPZ
42775	SRT-2104	4521NR0J09
42915	STEVIOSIDE	0YON5MXJ9P
42919	STIGMASTANOL	C2NJ9WO6O7
42994	STRONTIUM LACTATE	DC1ZYY6LNZ
43003	STRONTIUM SALICYLATE	OGF9EV99TC
43124	SULFATHIAZOLE SODIUM MONOHYDRATE	W6NDW4K12P
43147	SULFORAPHANE, (R)-	GA49J4310U
43229	TAK-285	70CCB438L6
43230	TAK-593	H3I42X8XX7
43285	TD-139	60Y0GUO72B
43356	TEMPOL	U78ZX2F65X
43365	TENOFOVIR DISOPROXIL SUCCINATE	94882WB39E
43589	TETRADECYLTHIOACETIC ACID	7ZU5I25S2O
43633	TETRAHYDRODIFERULOYLMETHANE	00U0645U03
43651	TETRAHYDROPALMATINE	3X69CO5I79
43662	TETRAHYDROPIPERINE	8904DO502T
43664	TETRAHYDROPYRANYLOXY PHENOL	RG969BY5EN
43705	TETRANDRINE	29EX23D5AJ
43746	TETRASUL	BEO7JP5U0R
43761	THALIDOMIDE, (-)-	TG87FSR590
43768	THAPSIGARGIN	Z96BQ26RZD
43769	THEAFLAVIN	1IA46M0D13
43770	THEANINE	8021PR16QO
43814	THIANTOIN	V1989D4JPB
43877	THIOCTATE TROMETAMOL	V8276EBZ06
43958	THK-5351 F-18	X7F1935FL1
43999	THYMIDINE	VC2W18DGKR
44032	TILIROSIDE	15M04TXR9M
44033	TILUDRONIC ACID	6PNS59HP4Y
44096	TOCOTRIENOL	0867I0N41V
44293	TRICHLOROETHANE	113C650IR1
44303	TRICHOLINE CITRATE	EH8N140TJ7
44414	TRIETHYLAMINE	VOU728O6AY
44475	TRIGONELLAMIDE	UM47085BXC
44476	TRIGONELLINE	3NQ9N60I00
44576	TRIMETHYLCOLCHICINIC ACID	333BVY614O
44687	TRIPTOLIDE	19ALD1S53J
44904	UNBS-5162	JY9JF7D78N
44964	URAPIDIL HYDROCHLORIDE	PVU92PZO12
44991	URSOLIC ACID	P3M2575F3F
45006	UZARIGENIN	K9ZR7LI283
45009	VACCENIC ACID	GQ72OGU4EV
45040	VALYLTRYPTOPHAN	3G64B4AFQN
45177	VINYL CHLORIDE	WD06X94M2D
45180	VINYL ETHER	2H2T044E11
45215	VITAMIN K5	KKP97T7O0X
45218	VITEXIN	9VP70K75OK
45220	VLX-600	YZO6DG19MG
45237	VTP-27999	254XY8NV84
45275	WNT-974	U27F40013Q
45290	X-396	7DR7JMB8BH
45300	XANTHOHUMOL	T4467YT1NT
45324	XK-469	G6S5600O0D
45325	XK-469, (R)-	8VSJ573G09
45328	XL-228	33M2XSK003
45330	XL-888	7M346920EV
45349	Y-26763	Q9F3XV8A6X
45398	ZEAXANTHIN	CV0IB81ORO
45584	ZUCLOMIPHENE CITRATE	UY5X264QZV
45742	ABT-102	J0YBN3USJN
45831	MK-1903	62N05GRI0P
45837	TAK-733	5J61HSP0QJ
45862	TAK-960	3831VFM1ZB
45889	AZD-3514	127DSS8X7J
45909	TBA-354	911T37M2WY
45910	BI-847325	QXD8ZW7UVZ
45918	AZD-3839	I8ID590133
45929	ACT-462206	64ONO62P28
45939	LY-3000328	1210T8CX6K
45956	TAS-116	PLO044MUDZ
45957	AMG-232	7R7G6EH5UL
45967	CC-223	I8RA3543SY
45972	RP-6530	2261HH611H
45976	CC-115	FII75TFH5L
45981	ABL-001	L1F3R18W77
45987	CB-5083	591IV6UL6J
45997	E-7090	TN7CUD1NGA
45999	AZD-3759	67SX9H68W2
46009	PF-06747775	YXX2180047
46019	TUCIDINOSTAT	87CIC980Y0
46021	CYPROHEPTADINE HYDROCHLORIDE ANHYDROUS	0S9323MCT0
46022	CYTISINE	53S5U404NU
46110	2-METHOXYESTRADIOL	6I2QW73SR5
46150	3-INDOLEPROPIONIC ACID	JF49U1Q7KN
46174	Z-160	TX3R141LEP
46177	4-(3-((4-(2-METHYL-1H-IMIDAZOL-1-YL)PHENYL)SULFANYL)PHENYL)TETRAHYDRO-2H-PYRAN-4-CARBOXAMIDE	5275PJ1C59
46180	4-AMINO-N-(3-CHLORO-4-FLUOROPHENYL)-N'-HYDROXY-1,2,5-OXADIAZOLE-3-CARBOXIMIDAMIDE	2HR315841W
46247	A-317491	H327N08IPV
46260	ABC-294640	RFN6U0F30B
46266	ABT-737	Z5NFR173NV
46291	AEE-788	F9JLR95I3I
46300	AICAR	F0X88YW0YK
46310	AMD-070	0G9LGB5O2W
46311	AMG-208	Y2SR66P7VM
46312	AMG-517	172V4FBZ75
46314	AMG-837	NE6U6R66U4
46315	AMG-900	9R2G075611
46331	AR-12	EX3O2Q61UV
46342	AT-406	N65WC8PXDD
46343	AT-7519	X1BF92PW9T
46353	AZ-1080	0TII45R8IJ
46358	AZD-1152HQPA	29P8LWS24N
46359	AZD-1208	S98NFM1378
46361	AZD1480	KL2Z2TLF01
46367	AZD-5438	276Z913G29
46369	AZD-6482	78G6MP5PZ5
46373	AZD-7687	6QTJ9P2NYT
46374	AZD-7762	5D822Y3L1H
46375	AZD8055	970JJ37FPW
46376	AZD-8186	AIQ4OWD0RA
46397	BETULINIC ACID	4G6A18707N
46400	BGT-226 MALEATE	ZXE7F2GMJJ
46404	BIIB-057	K9C42672RH
46415	BLZ-945	7W3V82OQ0P
46419	BMS-599626	2252724U5N
46421	BMS-863233	8QK62S7492
46422	BMS-911543	7N03P021J8
46447	BX-471 FREE BASE	76K17ZG4ZN
46449	CAFFEIC ACID	U2S3A33KVM
46482	CH-5132799	JCL936W835
46495	CI-1040	R3K9Y00J04
46507	COMBRESTATIN A4	16U6OP69RQ
46521	CP-724714	I05QZ0S4V3
46530	CVT-6883	67CKV7X08G
46532	CX516	Z5QU38B4V9
46607	EPIGALLOCATECHIN GALLATE	BQM438CTEL
46608	EPITESTOSTERONE	48L726977Z
46609	EPOTHILONE D	T0358E0YUF
46629	EW-7197	6T4O391P5Y
46641	FG-2216	RU921DS4Z5
46663	GDC-0152	4KW1M48SHS
46668	GINGEROL	925QK2Z900
46682	GLYCOCYAMINE	GO52O1A04E
46689	GR-79236	Q4H682B2VZ
46692	GSK-1070916A	8VLB51V7HO
46695	GSK-461364	8QO27TK6Q4
46696	GSK-525762	5QIO6SRZ2R
46698	GSK-690693	GWH480321B
46757	ICOTINIB	9G6U5L461Q
46803	JTC-801	BXU45ZH6LI
46806	K252A	IV7H45AM5B
46807	KAEMPFEROL	731P2LE49E
46818	KW-2449	2D9N67F58G
46820	KYNURENIC ACID	H030S2S85J
46824	L-365260	370JHF4586
46829	L-822179	1M7NI1A92L
46839	LATANOPROST ACID	EJ85341990
46841	LATRUNCULIN B	LW7U308U7U
46860	LOVASTATIN ACID	5CLV35Y90C
46864	LY-2090314	822M3GYM67
46865	LY-2584702	I4965C6W4O
46866	LY-2811376	UR18YJ97SJ
46868	LY-2886721	2CQ62IWB67
46869	LY-294002	31M2U1DVID
46888	MANDELIC ACID, (S)-	L0UMW58G3T
46891	MENTHOL, (+)-	C6B1OE8P3W
46913	MK-0354	4U62D8JYIQ
46916	MK-2461	4200RD53XF
46918	MK-5108	H8J407531S
46923	MLN8054	BX854EHD63
46976	NMS-P937	67RM91WDHQ
47044	PD-0325901	86K0J5AK6M
47055	PF-04620110	CQ4M18RLJW
47056	PF-04691502	4W39NS61KI
47058	PF-477736	XO23PGZ0SM
47061	PHA-543613	R36R9KVD6Y
47080	PIPERINE	U71XL721QK
47125	R-547	T61871RKRI
47127	RAUBASINE	4QJL8OX71Z
47131	RESVERATROL	Q369O8926L
47134	RG-2833	17V14R89EU
47135	RGB-286638 FREE BASE	1GAJ98SC2X
47140	RO-20-1724	DIW6F13QW2
47154	S-5751	GA0E7U1R52
47161	SALVINORIN A	T56W91NG6J
47171	SB-271046	X289JNP23G
47180	SCYLLO-INOSITOL	1VS4X81277
47185	SGX-523	WH8SQN09KJ
47191	SNS-032	9979I93686
47196	SPHINGANINE	YT0ZSD64HM
47198	SQ-109	9AU7XUV31A
47207	SU-14813	ZZ6VH5MZ17
47231	TETRAHYDROFOLIC ACID	43ZWB253H4
47238	TG-100115	7ACH1U1E2M
47244	THIORPHAN	B79L7B5X3Z
47270	UK-432097	8L3OAJ1R5A
47286	VS-5584	W71J4X250V
47287	VX-970	L423PRV3V3
47292	WIN 55212-2	5H31GI9502
47306	ZSTK-474	K0068GK39A
47321	FORODESINE HYDROCHLORIDE	6SN82Y9U73
47323	1,9-DIDEOXYFORSKOLIN FROM COLEUS FORSKOHLII	OAW710HWIX
47330	8-CHLOROADENOSINE 3′,5′-CYCLIC-MONOPHOSPHATE	BQ94Z7E5OR
47341	2'-C-METHYLCYTIDINE	27FS20C1D8
47344	GLESATINIB	7Q29OXD98N
47345	IVOSIDENIB	Q2PCN8MAM6
47346	MK-2866	O3571H3R8N
47355	SEVITERONEL	8S5OIN36X4
47367	AZD-5363	WFR23M21IE
47370	ISPINESIB	BKT5F9C2NI
47382	XL019	4L1AM42NVA
47383	TRELAGLIPTINSUCCINATE	4118932Z90
47387	TEMOCAPRIL HCL	8G820I95VP
47398	DAPOXETINE HCL	U4OHT63MRI
47408	PF-3758309	PK459EA5I2
47415	TIVANTINIB	PJ4H73IL17
47417	APITOLISIB	1C854K1MIJ
47418	IPATASERTIB	524Y3IB4HQ
47423	ANAVEX-2-73	1M49V1PBPL
47447	INTEPIRDINE	2IOB2M82HY
47448	AZILSARTAN	F9NUX55P23
47453	ETODOLAC, (R)-	Y1RAH31T6K
47480	TEDIZOLID	97HLQ82NGL
47492	ZAURATEGRAST	06A0IC74I3
47493	NIROGACESTAT	QZ62892OFJ
47498	E-52862	ZW18DSD1H4
47518	FESOTERODINE FUMARATE	EOS72165S7
47533	SGI-1776	72AUA0603W
47534	DACOMITINIB ANHYDROUS	2XJX250C20
47535	ENMD-981693	J6U9WP10T7
47540	VX-702	527E7SK68P
47560	ENOXOLONE	P540XA09DR
47561	TOLPERISONE HYDROCHLORIDE	8Z075K2TIG
47593	DEXAMETHASONE ACETATE ANHYDROUS	K7V8P532WP
47594	MEDROXYPROGESTERONE ACETATE	C2QI4IOI2G
47595	PREDNISOLONE ACETATE	8B2807733D
47647	GSK-923295	072702W9QD
47661	VS-4718	L2BD0MW4OL
47662	GSK126	W4OGW9QZ97
